INPUT:audio	INPUT:image	OUTPUT:recording	OUTPUT:result_3d_question	OUTPUT:result_1st_question	OUTPUT:result_2nd_question	OUTPUT:result_4th_question	GOLDEN:result_3d_question	GOLDEN:result_1st_question	GOLDEN:result_2nd_question	GOLDEN:result_4th_question	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/2.png	eu.77669c1e-f9cd-4514-908d-7bc83332472d	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f9c1a7929763eaab6ce6	00028f783b--6628f7d150de4e597ce50d58	00028f783b--6628f9c1a7929763eaab6ce6	13d0d8a1abc9e200ee1f161b2ad0192f	APPROVED	2024-04-24T12:23:29.866	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.3f9bde96-e835-489f-8fe9-7f5df48781dd	Yes	No	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f9c2c56ff7683381f9ee	00028f783b--6628f7d150de4e597ce50daa	00028f783b--6628f9c2c56ff7683381f9ee	9d6c0006b436c25a303f0e6e129d12ba	APPROVED	2024-04-24T12:23:30.906	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/2.png	eu.e862bef4-6ace-4c77-8e3f-7254e0f2f6cd	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f9ceda89fd4d182a8ca2	00028f783b--6628f7d150de4e597ce50d58	00028f783b--6628f9ceda89fd4d182a8ca2	40716f50587c7ba6e75c4cf2c00b367b	APPROVED	2024-04-24T12:23:42.303	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.68f601f3-42f6-488c-bb3c-737637edabb5	Yes	No	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f9dfc56ff7683381fbc9	00028f783b--6628f7d150de4e597ce50daa	00028f783b--6628f9dfc56ff7683381fbc9	46f5ecc5e73718db61f6b40c24dc7359	APPROVED	2024-04-24T12:23:59.185	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.0f9adf3f-6772-4a98-9fde-9d70a7022058	Yes	Yes	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f9fcda89fd4d182a8fb0	00028f783b--6628f7d150de4e597ce50daa	00028f783b--6628f9fcda89fd4d182a8fb0	61191c6fde38dd8f0363561f329ab599	APPROVED	2024-04-24T12:24:28.179	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/2.png	eu.97739d44-5138-4ce5-8d4f-6d3aabe8be77	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628fa09c56ff7683381fe42	00028f783b--6628f7d150de4e597ce50d58	00028f783b--6628fa09c56ff7683381fe42	9a9fe7228cb81331a4d1bd325deb0129	APPROVED	2024-04-24T12:24:41.327	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.b186cb1b-f59f-4192-966e-85e200a8090a	None of the above	No	No	None of the above							https://platform.toloka.ai/task/42956859/00028f783b--6628fa22a7929763eaab7278	00028f783b--6628f7d150de4e597ce50da6	00028f783b--6628fa22a7929763eaab7278	8719beb58766f540a566929a9451c238	APPROVED	2024-04-24T12:25:06.213	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.74dc4022-3011-4433-8666-4740eb74eabd	Yes	Yes	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628fa3850de4e597ce539f7	00028f783b--6628f7d150de4e597ce50d6c	00028f783b--6628fa3850de4e597ce539f7	25f57438b885d67e39cf9e52ebebf428	APPROVED	2024-04-24T12:25:28.859	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.fdbbc403-55e6-4006-ad9a-be0d022aae10	No	Yes	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628fa48c56ff76833820277	00028f783b--6628f7d150de4e597ce50d6c	00028f783b--6628fa48c56ff76833820277	5936b41e41c06f9419ee0769018eab38	APPROVED	2024-04-24T12:25:44.466	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.bdd144c5-0d1d-4750-863c-f0814040378d	No	No	No	No							https://platform.toloka.ai/task/42956859/00028f783b--6628fa48da89fd4d182a942b	00028f783b--6628f7d150de4e597ce50da6	00028f783b--6628fa48da89fd4d182a942b	d2bb0e084c705c4fb0d31021c5fc6a93	APPROVED	2024-04-24T12:25:44.389	+	
